CP;Provincia;Localidad;Cod_Provincia;
5753;San Luis;Salado De Amaya;11;
5753;San Luis;San Fernando;11;
5753;San Luis;San Isidro;11;
5753;San Luis;San Jose;11;
5753;San Luis;San Lorenzo;11;
5753;San Luis;San Miguel;11;
5753;San Luis;San Pedro;11;
5753;San Luis;San Rafael;11;
5753;San Luis;San Ramon;11;
5753;San Luis;Sauce;11;
5753;San Luis;Venta De Los Rios;11;
5755;San Luis;Alto Del Molle;11;
5755;San Luis;Alto Del Valle;11;
5755;San Luis;Caqaditas;11;
5755;San Luis;Cañaditas;11;
5755;San Luis;Cerrito Negro;11;
5755;San Luis;Chacaritas;11;
5755;San Luis;Cueva De Tigre;11;
5755;San Luis;El Bajo;11;
5755;San Luis;El Hornito;11;
5755;San Luis;El Paraiso;11;
5755;San Luis;El Peje;11;
5755;San Luis;El Puesto;11;
5755;San Luis;El Rincon;11;
5755;San Luis;Fortuna De S Juan;11;
5755;San Luis;Fortuna De San Juan;11;
5755;San Luis;La Huertita;11;
5755;San Luis;La Mina;11;
5755;San Luis;La Puerta;11;
5755;San Luis;Las Barranquitas;11;
5755;San Luis;Las C. De S Martin;11;
5755;San Luis;Las Chacras De San Martin;11;
5755;San Luis;Las Higueras;11;
5755;San Luis;Los Poleos;11;
5755;San Luis;Manantial;11;
5755;San Luis;Media Luna;11;
5755;San Luis;Pampa;11;
5755;San Luis;Piedras Anchas;11;
5755;San Luis;Puerta De Palo;11;
5755;San Luis;Q De La Mora;11;
5755;San Luis;Quebrada De La Mora;11;
5755;San Luis;Quebrada De San Vicente;11;
5755;San Luis;Salado;11;
5755;San Luis;San Martin;11;
5755;San Luis;Sol D Abril -San M;11;
5757;San Luis;9 De Julio;11;
5757;San Luis;Pampa De Los Ges;11;
5757;San Luis;San Lorenzo;11;
5757;San Luis;Sol De Abril;11;
5758;San Luis;Juana Koslay;11;
5759;San Luis;Calera Argentina;11;
5759;San Luis;Caleras C Grande;11;
5759;San Luis;Conlara;11;
5759;San Luis;El Puesto;11;
5759;San Luis;Guanaco;11;
5759;San Luis;Huchisson;11;
5759;San Luis;La Guardia;11;
5759;San Luis;La Suiza;11;
5759;San Luis;Las Canteras;11;
5759;San Luis;Los Corralitos;11;
5759;San Luis;Los Mollecitos;11;
5759;San Luis;Manantial De Renca;11;
5759;San Luis;Mollecito;11;
5759;San Luis;Naschel;11;
5759;San Luis;Piedras Chatas;11;
5759;San Luis;Retazo Del Monte;11;
5759;San Luis;San Felipe;11;
5760;San Luis;La Vertiente;11;
5761;San Luis;Paso Grande;11;
5762;San Luis;Villa De Praga;11;
5763;San Luis;General Urquiza;11;
5770;San Luis;Cerrito Negro;11;
5770;San Luis;Chacras Viejas;11;
5770;San Luis;Concaran;11;
5770;San Luis;El Arroyo;11;
5770;San Luis;El Bajo;11;
5770;San Luis;El Baqado;11;
5770;San Luis;El Calden;11;
5770;San Luis;El Cavado;11;
5770;San Luis;El Cerro;11;
5770;San Luis;El Peje;11;
5770;San Luis;El Sauce;11;
5770;San Luis;El Socorro;11;
5770;San Luis;Fenoglio;11;
5770;San Luis;La Elvira;11;
5770;San Luis;La Gramilla;11;
5770;San Luis;Las Nieves;11;
5770;San Luis;Los Comedores;11;
5770;San Luis;Los Poleos;11;
5770;San Luis;Los Puestos;11;
5770;San Luis;Los Quebrachos;11;
5770;San Luis;Manantial;11;
5770;San Luis;Mina Los Condores;11;
5770;San Luis;Pampa;11;
5770;San Luis;Puerta De Palo;11;
5770;San Luis;Q De S Vicente;11;
5770;San Luis;San Vicente;11;
5770;San Luis;Santa Martina;11;
5770;San Luis;Santa Simona;11;
5770;San Luis;Villa Dolores;11;
5771;San Luis;Arboles Blancos;11;
5771;San Luis;Arroyo De Vilches;11;
5771;San Luis;Barranquitas;11;
5771;San Luis;C De Los Tigres;11;
5771;San Luis;Cain De Los Tigres;11;
5771;San Luis;Caqada De Atras;11;
5771;San Luis;Cortaderas;11;
5771;San Luis;El Poleo;11;
5771;San Luis;El Rodeo;11;
5771;San Luis;El Salado De Amaya;11;
5771;San Luis;El Salvador;11;
5771;San Luis;Guanaco Pampa;11;
5771;San Luis;Huertas;11;
5771;San Luis;La Aurora;11;
5771;San Luis;La Chilla;11;
5771;San Luis;La Crucecita;11;
5771;San Luis;La Mesilla;11;
5771;San Luis;La Sala;11;
5771;San Luis;Lag De La C;11;
5771;San Luis;Laguna De Patos;11;
5771;San Luis;Las Aguadas;11;
5771;San Luis;Las Raices;11;
5771;San Luis;Los Lobos;11;
5771;San Luis;Pampa Grande;11;
5771;San Luis;Pozo Frio;11;
5771;San Luis;Puerta Colorada;11;
5771;San Luis;Santa Maria;11;
5771;San Luis;Tala Verde;11;
5771;San Luis;Totoral;11;
5771;San Luis;Totorilla;11;
5771;San Luis;Unquillo;11;
5771;San Luis;Vieja Estancia;11;
5772;Mendoza;Potrerillos;7;
5773;San Luis;C De Las Lags;11;
5773;San Luis;Caqada;11;
5773;San Luis;Caqitas;11;
5773;San Luis;Chaqar De La Legua;11;
5773;San Luis;Crucecitas;11;
5773;San Luis;Cuatro Esquinas;11;
5773;San Luis;Duraznito;11;
5773;San Luis;El Olmo;11;
5773;San Luis;El Poleo;11;
5773;San Luis;El Porvenir;11;
5773;San Luis;El Torcido;11;
5773;San Luis;El Totoral;11;
5773;San Luis;El Vallecito;11;
5773;San Luis;Ensenada;11;
5773;San Luis;Guzman;11;
5773;San Luis;La Armonia;11;
5773;San Luis;La Cocha;11;
5773;San Luis;La Cristina;11;
5773;San Luis;La Elvira;11;
5773;San Luis;La Estanzuela;11;
5773;San Luis;La Florida;11;
5773;San Luis;La Riojita;11;
5773;San Luis;Lag De Los Patos;11;
5773;San Luis;Las Caqas;11;
5773;San Luis;Las Lagunas;11;
5773;San Luis;Los Condores;11;
5773;San Luis;Los Duraznitos;11;
5773;San Luis;Los Manantiales;11;
5773;San Luis;Los Noques;11;
5773;San Luis;Otra Banda;11;
5773;San Luis;P De L Algarrobos;11;
5773;San Luis;Puente Hierro;11;
5773;San Luis;Punta De La Loma;11;
5773;San Luis;Punta Del Alto;11;
5773;San Luis;Riojita;11;
5773;San Luis;Selci;11;
5773;San Luis;Tilisarao;11;
5774;San Luis;San Pablo;11;
5775;San Luis;Algarrobal;11;
5775;San Luis;Bajo Grande;11;
5775;San Luis;La Escondida;11;
5775;San Luis;Las Chacras;11;
5775;San Luis;Los Sauces;11;
5775;San Luis;Man De Flores;11;
5775;San Luis;Manantial De Flores;11;
5775;San Luis;Piscoyaco;11;
5775;San Luis;Renca;11;
5775;San Luis;San Ramon Sud;11;
5775;San Luis;Valle San Agustin;11;
5775;San Luis;Valle San Jose;11;
5777;San Luis;Adolfo Rodrig Saa;11;
5777;San Luis;Alanices;11;
5777;San Luis;Barrio Blanco;11;
5777;San Luis;Caqada De La Negra;11;
5777;San Luis;Caqada Grande;11;
5777;San Luis;Caqada Verde;11;
5777;San Luis;Cerrito Blanco;11;
5777;San Luis;Chilcas;11;
5777;San Luis;Corral De Torres;11;
5777;San Luis;Duraznito;11;
5777;San Luis;El Pueblito;11;
5777;San Luis;Invernada;11;
5777;San Luis;La Chilca;11;
5777;San Luis;Las Chilcas;11;
5777;San Luis;Las Tigras;11;
5777;San Luis;Los Arguellos;11;
5777;San Luis;Los Chaqares;11;
5777;San Luis;Los Peros;11;
5777;San Luis;Los Roldanes;11;
5777;San Luis;Los Tigres;11;
5777;San Luis;Moyar;11;
5777;San Luis;Ojo Del Rio;11;
5777;San Luis;Paso De La Cruz;11;
5777;San Luis;Picos Yacu;11;
5777;San Luis;Pizarras B Velez;11;
5777;San Luis;Pozo De Las Raices;11;
5777;San Luis;S Rosa De Conlara;11;
5777;San Luis;Santa Rosa De Conlara;11;
5779;San Luis;Cabeza De Novillo;11;
5779;San Luis;Quebracho Ladeado;11;
5779;San Luis;Rincon Del Carmen;11;
5780;San Luis;San Luis;11;
5800;San Luis;Pueblo Alberdi;11;
5800;Cordoba;Rio Cuarto;3;
5801;Cordoba;Alpa Corral;3;
5801;San Luis;C El Carmen Paraje;11;
5801;San Luis;C Paso Carril;11;
5801;San Luis;Campo De La Torre;11;
5801;San Luis;Colonia La Piedra;11;
5801;San Luis;Costa Del Tambo;11;
5801;Cordoba;Cuatro Vientos;3;
5801;San Luis;El Baqado;11;
5801;Cordoba;El Bañado Rio Cuarto;3;
5801;San Luis;El Duraznito;11;
5801;San Luis;El Potosi;11;
5801;San Luis;El Tambo;11;
5801;San Luis;Kilometro 545;11;
5801;San Luis;La Aguada;11;
5801;San Luis;La Cumbre;11;
5801;San Luis;La Esquina;11;
5801;San Luis;La Invernada;11;
5801;San Luis;La Mesada;11;
5801;San Luis;La Veronica;11;
5801;San Luis;Las Abahacas;11;
5801;San Luis;Las Calecitas;11;
5801;San Luis;Las Caqitas;11;
5801;Cordoba;Las Cañitas;3;
5801;San Luis;Las Guindas;11;
5801;Cordoba;Las Higueras;3;
5801;San Luis;Las Moras;11;
5801;San Luis;Las Tapias;11;
5801;San Luis;Monte La Invernada;11;
5801;San Luis;Permanentes;11;
5801;Cordoba;Piedra Blanca;3;
5801;Cordoba;Rio Seco;3;
5801;Cordoba;Rodeo Viejo;3;
5801;San Luis;San Bartolome;11;
5801;Cordoba;Villa El Chacay;3;
5801;San Luis;Villa Santa Rita;11;
5802;Cordoba;Rio Cuarto;3;
5803;San Luis;Paso Del Durazno;11;
5803;Cordoba;Reduccion;3;
5804;Cordoba;Rio Cuarto;3;
5805;Cordoba;Carnerillo;3;
5805;Cordoba;Colonia Santa Paula;3;
5805;Cordoba;Las Higueras;3;
5806;Cordoba;Rio Cuarto;3;
5807;Cordoba;Bengolea;3;
5807;Cordoba;Charras;3;
5807;Cordoba;Olaeta;3;
5808;Cordoba;Rio Cuarto;3;
5809;Cordoba;General Cabrera;3;
5809;San Luis;Puente Los Molles;11;
5811;Cordoba;Coronel Baigorria;3;
5811;Cordoba;Espinillo;3;
5813;Cordoba;Alcira;3;
5813;Cordoba;Alcira E Gigena;3;
5813;Cordoba;Alcira Estacion;3;
5813;Cordoba;Alcira Estacion Gigena;3;
5813;Cordoba;Alpapuca;3;
5813;Cordoba;Bajada Nueva;3;
5813;Cordoba;Capilla De Tegua;3;
5813;Cordoba;Dos Lagunas;3;
5813;Cordoba;El Barreal;3;
5813;Cordoba;El Chiquillan;3;
5813;Cordoba;El Espinillal;3;
5813;Cordoba;Gigena;3;
5813;Cordoba;Gigena Alcira;3;
5813;Cordoba;La Ramoncita;3;
5813;Cordoba;La Sierrita;3;
5813;Cordoba;Laguna Clara;3;
5813;Cordoba;Tegua;3;
5814;Cordoba;Charras;3;
5815;Cordoba;Elena;3;
5815;Cordoba;Los Medanos;3;
5817;Cordoba;La Dormida;3;
5817;Cordoba;Berrotaran;3;
5817;Cordoba;Caqada Del Sauce;3;
5817;Cordoba;Cañada Del Sauce;3;
5817;Cordoba;Las Gamas;3;
5817;Cordoba;Las Peqas;3;
5817;Cordoba;Paso Cabral;3;
5817;Cordoba;Puerta Colorada;3;
5819;Cordoba;Arroyo Santana;3;
5819;Cordoba;Arroyo Toledo;3;
5819;Cordoba;Caqada De Alvarez;3;
5819;Cordoba;El Manantial;3;
5819;Cordoba;La Calera - Cba;3;
5819;Cordoba;Las Peqas Sud;3;
5819;Cordoba;Paso Sandialito;3;
5819;Cordoba;Sierra Blanca;3;
5819;Cordoba;Villa La Coba;3;
5819;Cordoba;Cañada De Alvarez;3;
5819;Cordoba;La Calera Calamuchit;3;
5819;Cordoba;Las Caleras;3;
5821;Cordoba;Campo San Antonio;3;
5821;Cordoba;Cerro Colorado;3;
5821;Cordoba;Cerro San Lorenzo;3;
5821;Cordoba;El Cano;3;
5821;Cordoba;Estacion Achiras;3;
5821;Cordoba;Guindas;3;
5821;Cordoba;Los Cerros Negros;3;
5821;Cordoba;Los Cocos;3;
5821;Cordoba;Permanentes;3;
5821;Cordoba;R De Los Caballos;3;
5821;Cordoba;Rodeo Las Yeguas;3;
5821;Cordoba;Rio De Los Sauces;3;
5822;Cordoba;Chucul;3;
5823;Cordoba;Las Peqas Norte;3;
5823;Cordoba;Los Condores;3;
5823;Cordoba;Modesto Acuqa;3;
5824;Cordoba;Olaeta;3;
5825;Cordoba;Arroyo S Catalina;3;
5825;Cordoba;Arsenal J M Rojas;3;
5825;Cordoba;Holmberg;3;
5825;Cordoba;Las Ensenadas;3;
5825;Cordoba;Santa Catalina;3;
5827;Cordoba;Las Vertientes;3;
5829;Cordoba;Chaqaritos;3;
5829;Cordoba;Laguna Seca;3;
5829;Cordoba;Sampacho;3;
5829;Cordoba;Soria;3;
5831;San Luis;9 De Julio;11;
5831;San Luis;Achiras;11;
5831;San Luis;Agua Fria;11;
5831;San Luis;Aguada;11;
5831;San Luis;Boca Del Rio;11;
5831;San Luis;Chancarita;11;
5831;San Luis;El Sauce;11;
5831;San Luis;El Talita;11;
5831;Cordoba;Estacion Achiras;3;
5831;San Luis;Estanzuela;11;
5831;San Luis;La Aguada;11;
5831;Cordoba;La Caqada;3;
5831;San Luis;La Cañada;11;
5831;Cordoba;La Colorada;3;
5831;San Luis;La Hermosura;11;
5831;San Luis;La Rosada;11;
5831;San Luis;Los Alamos;11;
5831;Cordoba;Mayu Sumaj;3;
5831;Cordoba;Monte De Los Gauchos;3;
5831;San Luis;Posta De Fierro;11;
5831;San Luis;Primer Agua;11;
5831;San Luis;Real;11;
5831;Cordoba;S Nicolas Punilla;3;
5831;San Luis;San Alberto;11;
5831;San Luis;San Alejandro;11;
5831;San Luis;San Pedro;11;
5831;San Luis;Santa Clara;11;
5831;San Luis;Santa Felisa;11;
5831;San Luis;Santa Isabel;11;
5831;San Luis;Toigus;11;
5831;San Luis;Punilla;11;
5831;San Luis;San Nicolas Punilla;11;
5832;Cordoba;Monte De Los Gauchos;3;
5833;Cordoba;Achiras;3;
5833;Cordoba;La Barranquita;3;
5835;Cordoba;Bella Vista;3;
5835;Cordoba;Dominguez;3;
5835;Cordoba;El Tala;3;
5835;Cordoba;La Argentina;3;
5835;Cordoba;La Aurora;3;
5835;Cordoba;Los Chaqares;3;
5835;Cordoba;Los Cuadros;3;
5835;Cordoba;Piquillines;3;
5835;Cordoba;Porvenir;3;
5835;Cordoba;San Antonio;3;
5835;Cordoba;Uspara;3;
5835;Cordoba;Volcan Estanzuela;3;
5835;San Luis;Villa Del Carmen;11;
5836;Mendoza;Los Sauces;7;
5837;Cordoba;Chajan;3;
5837;Cordoba;G Fernandez;3;
5837;Cordoba;San Lucas Norte;3;
5837;Cordoba;Suco;3;
5838;Cordoba;Malena;3;
5839;Cordoba;L Jagueles;3;
5839;Cordoba;Las Vertientes;3;
5839;Cordoba;Los Jagueles;3;
5839;Cordoba;Punta Del Agua;3;
5839;Cordoba;Zapoloco;3;
5841;Cordoba;Carolina;3;
5841;Cordoba;Colonia Orcovi;3;
5841;Cordoba;La Mercantil;3;
5841;Cordoba;Las Cinco Cuadras;3;
5841;Cordoba;San Basilio;3;
5841;Cordoba;Yatay;3;
5843;Cordoba;Adela Maria;3;
5843;Cordoba;Adelia Maria;3;
5843;Cordoba;E Punta De Agua;3;
5845;Cordoba;Bulnes;3;
5845;Cordoba;La Cascada;3;
5847;Cordoba;C La Celestina;3;
5847;Cordoba;Colonia Dean Funes;3;
5847;Cordoba;Coronel Moldes;3;
5847;Cordoba;Fragueyro;3;
5848;San Luis;La Brianza;11;
5848;Cordoba;La Gilda;3;
5848;Cordoba;Las Acequias;3;
5848;Cordoba;San Ambrosio;3;
5848;Cordoba;San Bernardo;3;
5850;Cordoba;B Del Libertador;3;
5850;Cordoba;Colonia Luque;3;
5850;Cordoba;F Militar Rio 3:;3;
5850;Cordoba;Los Potreros;3;
5850;Cordoba;Rio Tercero;3;
5851;Cordoba;C Santa Catalina;3;
5851;Cordoba;Colonia Santa Catalina;3;
5851;Cordoba;Las Bajadas;3;
5851;Cordoba;Monsalvo;3;
5851;Cordoba;Los Tres Pozos;3;
5852;Mendoza;Colonia Las Rosas;7;
5853;Cordoba;Corralito;3;
5854;Cordoba;Almafuerte;3;
5854;Cordoba;El Quebracho;3;
5854;San Luis;El Salto Norte;11;
5856;Cordoba;Embalse;3;
5857;San Luis;Cnia V De Empleado;11;
5857;San Luis;Segunda Usina;11;
5857;San Luis;Unidad T Embalse;11;
5857;San Luis;V A De Los Reyes;11;
5857;San Luis;V Sierras De Lago;11;
5857;Cordoba;Villa Segunda;3;
5858;Cordoba;Embalse;3;
5859;San Luis;Arroyo San Antonio;11;
5859;Cordoba;Caqada Del Tala;3;
5859;Cordoba;Cerros Asperos;3;
5859;San Luis;Tala Cruz;11;
5859;Cordoba;U Nuclear Embalse;3;
5859;Cordoba;Villa Del Tala;3;
5859;Cordoba;Villa Quillinzo;3;
5859;Cordoba;La Cruz;3;
5859;Cordoba;Lutti;3;
5859;Cordoba;Tigre Muerto;3;
5860;Mendoza;Pareditas;7;
5862;Cordoba;Villa Del Dique;3;
5863;Mendoza;San Carlos;7;
5864;Cordoba;El Torreon;3;
5864;Cordoba;Valle Dorado;3;
5864;Cordoba;Villa Del Parque;3;
5864;Cordoba;Villa Naturaleza;3;
5864;Cordoba;Villa Rumipal;3;
5865;Cordoba;San Jose;3;
5866;Mendoza;Tres Esquinas;7;
5867;Cordoba;Los Cerrillos;3;
5870;Cordoba;Barrio La Feria;3;
5870;Cordoba;Chaquinchuna;3;
5870;Cordoba;Corral De Ceballos;3;
5870;Cordoba;El Baldecito;3;
5870;Cordoba;La Caqada;3;
5870;Cordoba;La Cañada;3;
5870;Cordoba;La Concepcion;3;
5870;Cordoba;La Ventana;3;
5870;Cordoba;Las Caqadas;3;
5870;Cordoba;Las Palomas;3;
5870;Cordoba;Los Pozos;3;
5870;Cordoba;Nicho;3;
5870;Cordoba;San Anotnio;3;
5870;Cordoba;San Roque;3;
5870;Cordoba;Tabanillo;3;
5870;Cordoba;Villa Dolores;3;
5871;Cordoba;Acostilla;3;
5871;Cordoba;Altautina;3;
5871;Cordoba;Balde De La Mora;3;
5871;Cordoba;Balde De La Orilla;3;
5871;Cordoba;Balde Lindo;3;
5871;Cordoba;Baqado De Paja;3;
5871;Cordoba;Cartaberol;3;
5871;Cordoba;Chua;3;
5871;Cordoba;Concepcion;3;
5871;Cordoba;Condor Huasi;3;
5871;Cordoba;El Bordo;3;
5871;Cordoba;El P De La Pampa;3;
5871;Cordoba;El Rincon;3;
5871;Cordoba;La A De Las Animas;3;
5871;Cordoba;La Alegria;3;
5871;Cordoba;La Compasion;3;
5871;Cordoba;La Cortadera;3;
5871;Cordoba;La Finca;3;
5871;Cordoba;La Jarilla;3;
5871;Cordoba;La Linea;3;
5871;Cordoba;La Loma;3;
5871;Cordoba;La Patria;3;
5871;Cordoba;La Trampa;3;
5871;Cordoba;Las Barrancas;3;
5871;Cordoba;Las Encrucijadas;3;
5871;Cordoba;Las Oscuras;3;
5871;Cordoba;Las Toscas;3;
5871;Cordoba;Lomitas;3;
5871;Cordoba;Los Callejones;3;
5871;Cordoba;Los Dos Pozos;3;
5871;Cordoba;Medanitos;3;
5871;Cordoba;Piedra Pintada;3;
5871;Cordoba;Pozo De La Pampa;3;
5871;Cordoba;Pueblo Sarmiento;3;
5871;Cordoba;Quebracho Solo;3;
5871;Cordoba;S Miguel  Chancani;3;
5871;Cordoba;S Miguel S Vicente;3;
5871;Cordoba;S P. De S Alberto;3;
5871;Cordoba;San Jose;3;
5871;Cordoba;San Nicolas;3;
5871;Cordoba;San Pedro;3;
5871;Cordoba;San Rafael;3;
5871;Cordoba;San Vicente;3;
5871;Cordoba;Santo Domingo;3;
5871;Cordoba;Villa Sarmiento;3;
5871;Cordoba;Los Cajones;3;
5872;San Luis;Lafinur;11;
5873;Cordoba;Arboles Blancos;3;
5873;Cordoba;Capilla De Romero;3;
5873;Cordoba;Caqada Grande;3;
5873;Cordoba;Conlara;3;
5873;Cordoba;El Manantial;3;
5873;Cordoba;Isla;3;
5873;Cordoba;La Angostura;3;
5873;Cordoba;La Celia;3;
5873;Cordoba;Los Chaqares;3;
5873;Cordoba;Los Chaqaritos;3;
5873;Cordoba;Los Manguitos;3;
5873;Cordoba;Manguitas;3;
5873;Cordoba;P De Las Sierras;3;
5873;Cordoba;Pozo Del Chaqar;3;
5873;Cordoba;Pozo Del Molle;3;
5873;Cordoba;Punta De Agua;3;
5873;Cordoba;Salto;3;
5873;Cordoba;Tilquicho;3;
5873;Cordoba;Zapata;3;
5874;San Luis;Quebracho Ladeado;11;
5875;Cordoba;Alto De Las Mulas;3;
5875;San Luis;Banda De Varela;11;
5875;San Luis;C Montes Negros;11;
5875;Cordoba;Chuchiras;3;
5875;Cordoba;Come Tierra;3;
5875;San Luis;Cruz De Caqa;11;
5875;Cordoba;Diez Rios;3;
5875;San Luis;El Cerro;11;
5875;San Luis;El Pueblito;11;
5875;Cordoba;Guanaco Boleado;3;
5875;Cordoba;Huasta;3;
5875;Cordoba;La Poblacion;3;
5875;Cordoba;La Ramada;3;
5875;San Luis;La Siena;11;
5875;Cordoba;La Travesia;3;
5875;San Luis;Lomitas;11;
5875;Cordoba;Luyaba;3;
5875;Cordoba;Rio De Jaime;3;
5875;Cordoba;Rio Hondo;3;
5875;Cordoba;Rodeo De Piedra;3;
5875;Cordoba;Sagrada Familia;3;
5875;Cordoba;San Isidro-Cba;3;
5875;Cordoba;San Javier;3;
5875;Cordoba;Achiras;3;
5875;Cordoba;Cruz De Caña;3;
5876;Mendoza;Chilecito;7;
5877;Cordoba;Yacanto;3;
5879;San Luis;Corralito S Javier;11;
5879;San Luis;La Fuente;11;
5879;Cordoba;La Paz;3;
5879;San Luis;Las Tres Piedras;11;
5879;San Luis;Loma Bola;11;
5880;San Luis;Las Chacras;11;
5881;San Luis;Caqada La Negra;11;
5881;San Luis;Cerro De Oro;11;
5881;San Luis;E Tres Arboles;11;
5881;Cordoba;El Rincon;3;
5881;Cordoba;La Ramada;3;
5881;San Luis;Merlo;11;
5881;Cordoba;Piedra Blanca;3;
5881;San Luis;Quebrada Del Tigre;11;
5881;Cordoba;Rincon Del Este;3;
5881;San Luis;San Miguel;11;
5881;San Luis;Santa Ana;11;
5881;San Luis;Santa Lucia;11;
5881;Cordoba;Santa Lucinda;3;
5881;Cordoba;Talita;3;
5881;Cordoba;Villa Luisa;3;
5882;San Luis;Villa Larca;11;
5883;Cordoba;Alto Lindo;3;
5883;Cordoba;Balcarce;3;
5883;Cordoba;Balde;3;
5883;San Luis;Carpinteria;11;
5883;Cordoba;Chaqaritos;3;
5883;San Luis;Cortaderas;11;
5883;Cordoba;El Recuerdo;3;
5883;Cordoba;Estancia;3;
5883;Cordoba;La Cumbre;3;
5883;Cordoba;Los Espinillos;3;
5883;San Luis;Los Molles;11;
5883;San Luis;Papagayos;11;
5883;Cordoba;Villa Elena;3;
5884;Cordoba;Los Hornillos;3;
5885;San Luis;Algarrrobal;11;
5885;San Luis;Alto Resbaloso;11;
5885;San Luis;Boca Del Rio;11;
5885;Cordoba;Dique La Viqa;3;
5885;San Luis;El Algadobal;11;
5885;Cordoba;El Alto;3;
5885;San Luis;El Pantanillo;11;
5885;San Luis;El Perchel;11;
5885;San Luis;El Tajamar;11;
5885;Cordoba;Hornillos;3;
5885;San Luis;La Costa;11;
5885;Cordoba;Las Calles;3;
5885;Cordoba;Las Cebollas;3;
5885;Cordoba;Las Conanitas;3;
5885;Cordoba;Las Rabonas;3;
5885;Cordoba;Las Tapias;3;
5885;Cordoba;Los Hornillos;3;
5885;Cordoba;Los Molles;3;
5885;San Luis;Q De Los Pozos;11;
5885;San Luis;V Rafael Benegas;11;
5885;San Luis;Villa Angelica;11;
5885;Cordoba;Villa Clodomira;3;
5885;Cordoba;Villa De Las Rosas;3;
5886;Cordoba;Las Tapias;3;
5886;San Luis;San Luis;11;
5887;San Luis;Bajo El Molino;11;
5887;San Luis;El Alto;11;
5887;San Luis;El Sauzal;11;
5887;San Luis;Hucle;11;
5887;San Luis;La Aguadita;11;
5887;San Luis;La Majada;11;
5887;Cordoba;La Quinta;3;
5887;San Luis;Los Algarrobos;11;
5887;San Luis;Los Molles;11;
5887;Cordoba;Nono;3;
5887;San Luis;Ojo De Agua;11;
5887;San Luis;Paso Las Tropas;11;
5887;San Luis;Piedra Blanca;11;
5887;Cordoba;Rio Arriba;3;
5888;San Luis;Carpinteria;11;
5889;Cordoba;Arroyo La Higuera;3;
5889;Cordoba;Arroyo Los Patos;3;
5889;Cordoba;Caqada Larga;3;
5889;Cordoba;El Bajo;3;
5889;Cordoba;El Corte;3;
5889;Cordoba;Las Palmitas;3;
5889;Cordoba;Mina Clavero;3;
5889;Cordoba;Monte Redondo;3;
5889;Cordoba;Nido Del Aguila;3;
5889;Cordoba;Niqa Paula;3;
5889;Cordoba;Quebrada Del Horno;3;
5889;Cordoba;San Sebastian;3;
5889;Cordoba;Santa Maria;3;
5891;Cordoba;Caqada Grande;3;
5891;Cordoba;Casa De Piedra;3;
5891;Cordoba;Cienaga De Allende;3;
5891;Cordoba;El Mirador;3;
5891;Cordoba;J Bautista Alberdi;3;
5891;Cordoba;La Guardia;3;
5891;Cordoba;Mogigasta;3;
5891;Cordoba;V Cura Brochero;3;
5891;Cordoba;Villa Cura Brochero;3;
5893;Cordoba;Alto Grande;3;
5893;Cordoba;Isla Verde;3;
5893;Cordoba;La Cocha;3;
5893;Cordoba;Pachango;3;
5893;Cordoba;Panaholma;3;
5893;Cordoba;San Lorenzo;3;
5893;Cordoba;Santa Rita;3;
5893;Cordoba;Tasma;3;
5900;Cordoba;Fabrica Militar;3;
5900;Cordoba;La Herradura;3;
5900;Cordoba;Las Cuatro Esqs;3;
5900;Cordoba;Las Pichanas;3;
5900;Cordoba;Monte De Los Lazos;3;
5900;Cordoba;Ramon J Carcano;3;
5900;Cordoba;Villa Aurora;3;
5900;Cordoba;Villa Emilia;3;
5900;Cordoba;Villa Maria;3;
5901;Cordoba;Arroyo Del Pino;3;
5901;Cordoba;Cayuqueo;3;
5901;Cordoba;Kilometro 267;3;
5901;Cordoba;La Laguna;3;
5901;Cordoba;Sanabria;3;
5901;Cordoba;Villa Maria;3;
5903;Cordoba;Santa Rosa;3;
5903;Cordoba;Villa Del Parque;3;
5903;Cordoba;Villa Nueva;3;
5905;Cordoba;Ana Zumaran;3;
5905;Cordoba;La Laguna;3;
5906;Mendoza;Buen Orden;7;
5907;Cordoba;Alto Alegre;3;
5909;Cordoba;Arroyo Algodon;3;
5909;Cordoba;Las Mojarras;3;
5910;Cordoba;C Silvio Pellico;3;
5910;Cordoba;Colonia Silvio Pellico;3;
5911;Cordoba;La Playosa;3;
5913;Cordoba;Corral Del Bajo;3;
5913;Cordoba;India Muerta;3;
5913;Cordoba;Pozo Del Molle;3;
5913;Cordoba;Santa Rosa;3;
5914;Mendoza;La Colonia;7;
5915;Cordoba;Carrilobo;3;
5917;Cordoba;Arroyo Cabral;3;
5917;Cordoba;Colonia Yucat Sud;3;
5918;Cordoba;Luca;3;
5919;Cordoba;Dalmacio V Sarsfi;3;
5919;Cordoba;Dalmacio Velez Sarsfield;3;
5919;Cordoba;Luca;3;
5921;Cordoba;Las Perdices;3;
5922;Mendoza;Los Arboles;7;
5923;Cordoba;General Deheza;3;
5924;Cordoba;Ausonia;3;
5925;Cordoba;Ferreyra;3;
5925;Cordoba;Carlomagno;3;
5925;Cordoba;La Reina;3;
5925;Cordoba;Los Reyunos;3;
5925;Cordoba;Maria;3;
5925;Cordoba;Pasco;3;
5925;Cordoba;Sarmica;3;
5927;Cordoba;Ticino;3;
5928;Mendoza;Los Campamentos;7;
5929;Cordoba;Hernando;3;
5929;Cordoba;Los Zorros;3;
5931;Cordoba;La Victoria;3;
5931;Cordoba;Las Isletillas;3;
